,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
PRAMEF9,,,,,,,False
PRAMEF13,,,,,,,False
PRAMEF18,,,,,,,False
PRAMEF5,,,,,,,False
PRAMEF8,,,,,,,False
PRAMEF33,,,,,,,False
PRAMEF15,,,,,,,False
AC243961.1,,,,,,,False
PRAMEF14,,,,,,,False
PRAMEF19,,,,,,,False
PRAMEF17,,,,,,,False
PRAMEF20,,,,,,,False
LRRC38,0.4430790736530349,0.0833100921304925,0.185590316936743,0.24091619667023076,0.3256403106614768,0.05507236871288869,False
AL354712.1,0.19299640554468295,0.6158738692916848,0.48850032708848057,0.7447976751240252,0.32422708123333455,0.30837963289250836,False
PDPN,0.01242427271229022,0.7448425817351167,0.5997571525822281,0.3907992518871698,0.25642091540022455,0.9520570794390265,False
AL359771.1,,,,,,,False
PRDM2,4.448469210983093e-10,0.6560494323970083,0.27677205614226,0.5815561550857946,0.00924454551263343,0.20846601471065374,False
KAZN,0.005652043369508511,0.027451783688490158,0.1286619276651885,0.10167332144652153,5.555332964552079e-07,0.005543807140273162,False
AL357873.1,,,,,,,False
KAZN-AS1,,,,,,,False
TMEM51-AS1,0.1156265871518331,0.5144207800459819,0.46163392687652527,0.4046998353133714,0.06015787372764314,0.5740175058608002,False
TMEM51,0.9805749886962917,0.06619016703097813,0.30249552689637577,0.4489970901594347,0.07999527321121,0.4723096716187396,False
C1orf195,,,,,,,False
FHAD1,,0.2702618702188889,0.246996131822387,0.3724730316864524,0.1595758403648018,,False
AL031283.2,,,,,,,False
AL031283.3,,,,,,,False
AL031283.1,,0.6226699408341148,0.31631919243960893,0.8781354387782345,0.08477127233806796,,False
EFHD2,0.000680136047031786,7.302881269061472e-05,0.04169925965468493,2.4043174451295715e-05,2.3345509840400186e-09,0.00281721978562637,False
CTRC,0.4430790938168401,0.6226699221275281,0.6053487635631842,0.5285655617472308,0.3202508507392386,,False
CELA2A,,,,,,,False
CELA2B,,,,,,,False
CASP9,0.07625142661266222,0.5954145066669714,0.30713073894029835,0.20140064094252577,0.04495424042404572,0.12934744210389834,False
DNAJC16,7.388281066263426e-06,0.46289049281260375,0.8043737817365559,0.08330132499403606,0.0015465306423434015,0.6271044335989833,False
AL121992.3,,0.4862833271919158,0.4647103918027583,0.27437335807610774,0.9889067863749004,0.08030285920413961,False
AGMAT,0.008906667517851881,0.5483039876915625,0.5405348616029413,0.5403562154024004,0.002614542890314737,0.7686886171984713,False
AL121992.1,0.4430790534892276,0.6226699969538577,0.605348841166802,,,,False
DDI2,0.0002460105173400236,0.17032224368085772,0.18882553520156764,0.47947364655687674,0.14049711408484594,0.8527497599407805,False
RSC1A1,,,,,,,False
AL121992.2,,,,0.5285655617472308,0.3202508507392386,0.32180426724937844,False
PLEKHM2,1.1966896584601294e-05,0.09172804430944524,0.03459527340279941,0.9452564462759818,5.886764028254034e-13,0.49992560050825685,False
AL450998.3,,,,,,,False
SLC25A34,0.13455954693914682,0.6163615256569526,0.47364890154526496,0.41896226868197817,0.11169159603903676,0.6875256483258453,False
SLC25A34-AS1,,0.4862833506593368,0.46471041583958106,,,,False
TMEM82,,,,,,,False
FBLIM1,0.10809946146647731,0.17540935115339715,0.27253553891745225,0.31990964643158354,0.05067263223700686,0.009801217701785327,False
UQCRHL,0.6458485749873788,0.9587594810740072,0.3474385255124789,0.9591453351264885,0.1340960492979179,0.9681013540663874,False
AL450998.2,0.11562660073773355,0.6950464365168512,0.7690114602909169,0.1291428068183934,0.2621817269277622,0.0029930997194742587,False
SPEN,3.771368439765529e-05,0.2167652567963348,0.07763301855560886,0.016618217207245226,6.264697925963677e-06,0.01476646176848227,False
ZBTB17,0.00028541477757754364,0.5698031438245261,0.9221909982372511,0.2651178282633898,0.0007511493994607773,0.3942202392455415,False
SRARP,0.5524706899462322,0.23588222225811425,0.025229429805475594,0.5238956661060823,0.45578167771237343,0.5722501866062665,False
AL355994.3,,,,,,,False
HSPB7,0.05997049697885163,0.583552636529742,0.11412474830786162,0.5913891585267049,0.9830001927171116,0.18960223674891694,False
CLCNKA,,0.6226699221275281,0.6053487635631842,0.5285655766459464,0.32025086822459337,,False
CLCNKB,,,0.0530583229489642,0.8514453719971752,0.1595758403648018,,False
FAM131C,0.48334461393966577,0.004461974216191989,0.7026362777118356,0.8222354896534708,9.624570283250012e-05,0.32435729890417786,False
EPHA2,0.2884044240060931,0.9688480728143385,0.46163392687652527,0.4046998353133714,0.3242271046069408,0.30837965462633027,False
AL451042.2,0.4430790736530349,,,0.5285655319497953,0.3202508157685248,,False
AL451042.1,,,,,,,False
ARHGEF19-AS1,,,,0.5285655617472308,0.3202508507392386,,False
ARHGEF19,0.8477674289041593,0.6740150134044307,0.2590447151935806,0.6435213860871916,0.25836144273832123,0.48693972705570665,False
CPLANE2,0.04615157712902987,0.4819757821971975,0.9753320537600129,0.7447976814603587,0.3242270889656719,0.49422201985004477,False
FBXO42,1.4381692127453907e-06,0.6168854287029288,0.08021709693126222,0.2715971172325691,0.029617793931304173,0.3311180169035899,False
SZRD1,0.0351959406240468,0.29521264100343525,0.8299666093209561,0.49740949937180534,0.002428904114343085,3.023098492721297e-06,False
SPATA21,,,,,0.314762644231398,0.9899840041172578,False
NECAP2,0.0014633886425633891,0.08235055307512495,0.05815129512217402,0.05470809815216364,0.6409868444159719,5.564861856597418e-05,False
LINC01772,,0.4862833271919158,0.4647103918027583,,0.31476266151965326,0.31320787933569727,False
AL137802.2,0.04615157712902987,0.8738126638445306,0.7357069186148171,0.6497877939188234,0.029676179693164835,0.37978985919218455,False
AL137802.1,0.19299640554468295,0.04220329323882637,,,0.31476266151965326,0.9899840041140463,False
LINC01783,,,,0.5285655617472308,0.993605617397944,0.3132079139106218,False
NBPF1,0.002237809004212552,0.989915104959275,0.4236388972954148,0.13395659469298724,0.3771944133273232,0.0001279193348190036,False
AL137798.1,,,,,,,False
AL137798.2,,,,,,,False
AL021920.1,,,,,,,False
AL021920.3,,,,,,,False
CROCC,0.0002882341998805644,0.9801683390011524,0.7751886451005755,0.32796628585139964,0.04297398803833204,0.9718475763196054,False
BX284668.1,,,,,,,False
BX284668.2,,,,0.5285655170510752,0.3202507982831661,,False
BX284668.5,0.0016070352646562701,0.8265476312790913,0.13354804060805714,0.48875584260032434,0.006637348113097924,0.5979177352585331,False
BX284668.6,,,,0.5285655617472308,0.3202508507392386,0.16091916020594674,False
MFAP2,0.5350320970227302,0.7230551257764763,0.8197153626860579,0.7507745964640797,0.7355840403100974,0.7537516184700527,False
AL049569.1,,,,,,,False
ATP13A2,9.13669706974721e-13,0.006612759561389531,0.2947035079889821,0.11917051675121339,6.995155249097958e-15,1.0214375485170678e-07,False
SDHB,6.095652823542324e-17,0.5575031393308413,0.05063919444189467,0.8549344279306555,1.7958382272176932e-08,0.1263218608050365,False
PADI2,0.0006154319305500482,0.8008776474981865,0.33030724537840694,0.5190270645306052,0.08681756483339857,5.233075396120311e-49,False
AL590644.1,,,,,,,False
AL590644.3,,,,,,,False
PADI1,,,,,,,False
PADI3,,,,,,,False
PADI4,0.13210730617645305,0.3898981605112697,0.7058767992302849,0.5666686415534874,0.32242910654402435,0.32557249538600286,False
PADI6,,,,,,,False
AC004824.1,,,,,,,False
RCC2,0.010660929547951354,0.27358005782120653,0.37047078693760505,0.009774526257279221,0.09009634211500751,0.007456248234126538,False
ARHGEF10L,0.1068266153077927,0.3121946282423342,0.9051553060186601,0.3676498267753002,0.00018772647449425957,0.3366814834528771,False
AL136529.1,,,,,,,False
ACTL8,,,0.0530583229489642,0.49958655318638434,0.5569772563399557,0.5532393470760816,False
AL357509.1,,,,,,,False
LINC01654,,,,,,,False
IGSF21,2.5607989982377494e-12,0.10940217109418567,0.2282050181404064,0.9562753731777186,0.018297778221380248,8.53782243544616e-08,False
IGSF21-AS1,,,,,,,False
AL591896.1,,,,,,,False
KLHDC7A,0.023716952182975714,0.11817875456634308,0.9521749321004718,0.3155151599962643,0.21085568312616831,0.32898480326154433,False
PAX7,0.05863235804622398,0.34973241071534833,0.891061417854961,0.6572083985214231,0.02892709388116024,0.11677444701960787,False
TAS1R2,,,,,,,False
AL080251.1,,,,,,,False
ALDH4A1,9.516913328517829e-05,0.4606248578255334,0.9736346110544083,0.6332983728830126,0.022703587995756048,0.03906441295592974,False
IFFO2,0.04562873666896658,0.30580056061266575,0.8271799178453567,0.24608955319762668,0.37719440459096176,0.8501950777873365,False
UBR4,8.296624031139901e-10,0.4797805977762345,0.45784374224496316,0.27346938829372586,0.0007811319599691217,0.8068695279032748,False
AL035413.1,0.4430790736530349,0.39359024966622613,0.848012846778571,0.8514453719971752,0.6452420807373274,0.30837965462633027,False
EMC1,4.1741471271863675e-06,0.9903767787480952,0.2427717856908932,0.4376340155978242,0.008587101437419309,0.7871887320950455,False
MRTO4,0.00037118888677265704,0.9390659149318465,0.6147188465750131,0.1577519787877256,0.10041429491564319,0.7841622536024344,False
AKR7A3,0.7814435566680833,0.7391932996516242,0.5598594533258117,0.22673334657275884,0.7335454486591062,0.24901769213765004,False
AKR7A2,0.0729046156831381,0.42007553097483463,0.3199357065437971,0.13081237748976549,0.0025857403551869168,0.05980751191702247,False
PQLC2,0.0477597505376549,0.44150221397204426,0.12767776391593244,0.9554066849074774,0.0013536902977873651,0.7066555240396317,False
CAPZB,2.665538943618204e-14,0.21271710814418143,0.3952325064327331,0.6365527543774288,7.599615734220077e-11,0.9751246578370664,False
AL031727.2,,,,,,,False
MINOS1,4.4443767983233605e-31,0.36148287808358337,0.21825426684042162,0.5132284980171233,5.644473223498926e-15,0.042508795241475834,False
NBL1,6.470135685846533e-16,0.1370174499713129,0.8787663865681528,0.038270633371343586,4.553033479810878e-10,1.2454755271147367e-05,False
MINOS1-NBL1,,,,,,,False
HTR6,,,,,,,False
TMCO4,0.05863236564660986,0.7011121813177615,0.5009194689325056,0.5835004853604584,0.6855976678586964,0.6814727898441124,False
RNF186,,,,0.3724730316864524,0.1595758403648018,,False
AL391883.1,,0.6226699595406984,0.6053488023649988,,,,False
OTUD3,0.00010250684916361838,0.12369064457307316,0.43573480768917083,0.8711139497526764,0.894654027341216,0.02419219691068796,False
PLA2G2E,,,,,,,False
PLA2G2A,0.4430790736530349,0.19164439116735008,0.55036991662498,0.11287734012723498,,0.32180426724937844,False
PLA2G5,0.004735678650171486,0.9222313139556158,0.36982144132724926,0.6995346148133246,0.6838827907698222,0.04704432800611886,False
PLA2G2D,0.7054645373197816,0.7266176495451814,0.6582427533564136,0.8514453719971752,0.9909497298763298,0.15354399994650345,False
PLA2G2F,0.19299638236149844,0.04220328252137829,,,,,False
Z98257.1,,0.6226699969538577,0.31631923152307057,0.11287734012723498,0.3147626960961606,0.3132079139106218,False
PLA2G2C,,0.39359026665933994,0.29944150759368493,0.024767259106351306,0.31476266151965326,0.31320787933569727,False
UBXN10-AS1,0.20661314375189568,0.9282976502546391,0.23794742364103055,0.5843101990865727,0.052213080127056756,0.3671810138035183,False
UBXN10,0.000567056602718826,0.1166385893258168,0.6909109281450132,0.747520473716053,0.5449446755406815,0.0009152638300889449,False
LINC01757,,,,,,,False
Z98257.2,,,,,,,False
VWA5B1,,,,,,,False
AL020998.1,,,,,,,False
LINC01141,,,0.0530583229489642,0.11287734012723498,,,False
AL139254.1,,,,,,,False
AL139254.2,,,,,,,False
AL139254.3,,,,,,,False
CAMK2N1,1.2636525339702072e-66,1.7021383472603413e-10,6.43957061712731e-14,5.5401355432155e-05,3.175958173607698e-14,0.0001839153625945906,False
MUL1,0.014129130696167506,0.42786801077026415,0.244236671552035,0.17668463619515187,0.06894741056217916,0.014402857422970315,False
FAM43B,0.003118238762187862,0.7500055882638262,0.24926011144343843,0.1269732775320162,0.02162086961144286,0.002487230871076889,False
CDA,0.4430790534892276,0.09690899428385787,0.08131228190586967,0.1576326678675047,0.4884973293777012,0.3775860855787666,False
PINK1,1.2557708702471016e-35,0.1986665596226309,0.398035363363174,0.8292235094867058,5.427165698818761e-23,1.083879152488694e-11,False
PINK1-AS,0.04599392624376309,0.3753907452635771,0.9039041990101991,0.8524728104978294,0.29233462937052235,0.023782372515837473,False
DDOST,0.0017869270384745198,0.6046058546718067,0.5739418510740253,0.21278497514503925,0.02652730155175882,0.428741147611875,False
KIF17,0.0005910031386980112,0.07658317390941706,0.8159296109832276,0.002223094818175012,3.188621959454801e-14,0.004856831638325565,False
SH2D5,1.3546838367220091e-06,0.11137475702589239,0.36976833867147085,0.9005358606286655,7.811238838078545e-05,0.08363683834997009,False
AL663074.1,,,,,,,False
HP1BP3,2.2892196972154524e-16,0.2584417764674768,0.05764245530121744,0.06569117615973157,5.19578704607069e-09,0.002253465585523644,False
EIF4G3,1.7321932776314675e-09,0.07259753920715821,0.007044433715975124,0.14562952772463014,1.037964675762819e-11,1.4543090328294949e-06,False
ECE1,0.05779897948428774,0.4687186767826478,0.954066953253911,0.7623442930562243,0.0013935202148210126,1.150656293526201e-06,False
AL031005.1,,,,,,,False
AL031728.1,0.19299638236149844,0.04220328252137829,,,,,False
AL592309.2,,,,,,,False
NBPF3,0.06518899962023754,0.500093763201733,0.6628461622781997,0.08620229888204942,0.98069275534783,0.23324320031586643,False
ALPL,0.38388435234309204,0.7843232671363731,0.08004744138203236,0.06555939652498669,1.0917535158630746e-07,0.006684586102790799,False
AL359815.1,,,,,,,False
RAP1GAP,2.2854295587564262e-23,0.8188437243001977,0.40926537054410794,0.048342305370926424,3.029091905893399e-10,1.1381369290731174e-07,False
USP48,2.9456363099760345e-06,0.7718559540867682,0.0684101245315623,0.1004839217391656,0.00032761651774633287,0.0018246407344204368,False
LDLRAD2,,,,0.3724730316864524,0.1595758403648018,,False
HSPG2,0.22866470633094454,0.782459265044947,0.13997271877322237,0.3264821830799266,0.15698347892666814,0.03172377437206688,False
CELA3B,,,,,,,False
CELA3A,,,,,,,False
LINC01635,,,,,,,False
CDC42,2.31363140750858e-18,0.02220381686993901,0.12396848271746241,0.5160431353120813,1.0193902209441933e-13,0.010467449859562298,False
AL031281.2,,,,0.3724730316864524,0.1595758403648018,,False
WNT4,0.032757676798698065,0.014668192091890237,0.9125560716011335,0.9424646970715407,0.8460269788995212,0.17290747957346064,False
ZBTB40,5.616326576778355e-05,0.37069053583508615,0.36151175221562293,0.9142082230440352,0.2712500050874997,0.855825660431548,False
EPHA8,0.04615158434077064,0.7224986473117059,0.892393917295335,0.834619985354607,0.07551430849086269,0.30319563987624554,False
C1QA,0.9956209046711781,0.4865782763308677,0.9560078222241576,0.5546711697358413,0.2338405297692383,0.16233406438918485,False
C1QC,0.08231002326138272,0.8847382373186758,0.8594647951429224,0.02479188861085749,0.4306517096708692,0.004319381014976304,False
C1QB,0.6241765387654512,0.30772521970146127,0.428373688209854,0.5807545506402372,0.7911120410989867,0.7735230698965214,False
EPHB2,0.0005768798490099912,0.3804424395220106,0.39871434990139154,0.32447827552127095,0.3388441093609734,0.11575071499588493,False
AL512444.1,,,,,,,False
LACTBL1,,,,,,,False
TEX46,,,,,,0.32180426724937844,False
KDM1A,2.0240364497373543e-12,0.032200235646523426,0.6766256464301001,0.9594652284955761,9.429357197205117e-08,0.8309864370024926,False
AL031428.1,,,,,,,False
LUZP1,3.757781441484709e-08,0.02151444100058385,0.742159186527385,0.5684253293064281,2.6936399672413295e-08,1.4138210791791024e-07,False
HTR1D,0.4278909495459201,0.8601744123524302,0.246996131822387,0.3724730316864524,0.6452420807373274,0.6400866414953122,False
LINC01355,0.00019746581180935427,0.12583653490408273,0.8249922900268872,0.852472807888589,0.16983990414790215,0.17348450310535937,False
AL109936.6,0.19299640554468295,0.27658224058269115,0.3163191794117868,0.8514453719971752,0.1595758403648018,,False
HNRNPR,5.215396750333368e-15,0.5119087908912088,0.04041463230966579,0.33201562127194395,0.0002881714471041541,0.9058944574103396,False
ZNF436,5.262977589870942e-06,0.03477057811820256,0.8801229035385711,0.7022803689271192,0.219922359046543,0.5162204698248694,False
ZNF436-AS1,0.03515559823478258,0.7724354845977971,0.4994198956231818,0.2749229294444509,0.5482588797380005,0.5357478160781977,False
AL109936.2,0.023716937527391936,0.022043689990249412,0.4647103918027583,,,0.32180426724937844,False
TCEA3,0.001194445825851421,0.26585213099939736,0.600326476565604,0.6123437234764784,0.8242525228833862,0.6406217827725994,False
ASAP3,0.0010349017892535843,0.18280907191993753,0.283278958084243,0.27113569092489387,0.0015689260087147787,0.030687521702728034,False
E2F2,0.277534432044527,0.2269406710342277,0.20451661045114491,0.3724730316864524,0.9909497298763298,0.9858241507765588,False
AL021154.1,,,0.0530583229489642,0.4995865764637877,0.5569772706094385,0.15354399994650345,False
ID3,0.8785809145643648,0.5807225322068367,0.3905251031785132,0.3676026213800909,0.03387226015817032,1.1389944824792748e-10,False
MDS2,,0.6226699221275281,0.3163191794117868,0.49958656870465357,0.32025086822459337,0.321804284846573,False
RPL11,1.750520342658737e-33,0.1809661597549123,0.06513580098603391,0.922930371176867,5.9422498416966676e-18,2.4552282250254867e-24,False
ELOA,0.013861971400457612,0.6431312577827654,0.817110563424424,0.9699513745656136,0.041181994839328016,0.6942622474220222,False
