,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
LRRC38,0.29935249078555415,0.3914972025736285,0.33690688501338184,0.356277290707264,0.75964940683392,0.06736065673298945,False
AL354712.1,0.14159879975259337,0.5893653380387199,0.46890298466842295,0.6543094929339184,0.09814204806584287,0.47689265285878757,False
PDPN,0.6969748893684649,0.2539503972933941,0.06377599463561057,0.2657727386513939,0.01740311507270284,0.787572400219614,False
AL359771.1,,,,,,,False
PRDM2,4.6436009853100766e-14,0.011430818009256924,0.13361627345756058,0.6479560788838457,0.05555645435334837,0.03232114072662888,False
KAZN,3.7738748914608465e-08,0.31915931010203463,0.44582303704161164,0.5543740099994305,0.01259649038774305,0.004153206757921141,False
AL357873.1,,,,,,,False
KAZN-AS1,,,,,,,False
TMEM51-AS1,0.14159882325231235,0.5893653566206657,0.29318838550588017,,0.32422657514256115,0.39849774908336877,False
TMEM51,0.019574851786024958,0.4509702047618873,0.21929344958260355,0.3743613111344162,0.02673278088917641,0.6013534973586354,False
C1orf195,,,,,,,False
FHAD1,0.5195049686933401,0.1407787945055289,0.5067621063023304,0.2544268748752056,0.04228664954449087,,False
AL031283.2,,,,,,,False
AL031283.3,,,,,,,False
AL031283.1,0.29935249078555415,0.2981414622492947,0.6389098779445004,,0.32422655566043324,0.389457824213828,False
EFHD2,0.0010836389197690375,0.00929769486440194,3.2863199491400116e-06,0.004388412413694374,3.815351903282327e-09,9.708992261118473e-05,False
CTRC,,,,0.5695501730567416,0.9842959925173929,0.8318004572655712,False
CELA2A,,,,,,,False
CELA2B,,,,,,,False
CASP9,0.0014714251741950704,0.7595311317119701,0.25730706078836885,0.7494406474163158,0.6077409144539365,0.12155269117705515,False
DNAJC16,0.0002316634767391968,0.4329836434034138,0.3957180520871676,0.7277682603575227,0.005992874194372293,0.07233223217618519,False
AL121992.3,,0.4744785387910989,0.5067621307853205,0.5695501881755332,0.5799707703420345,0.2233124405780885,False
AGMAT,0.9571058819681144,0.1161252848026837,0.07848886630933509,0.1608704097987469,0.7937556758743995,0.01734452382612144,False
AL121992.1,,,,0.42092997991795644,0.15148214439714527,,False
DDI2,0.01680667649889132,0.985032966802676,0.27429505077483524,0.35001841754077967,0.0402343348979575,0.8135008551485235,False
RSC1A1,,,,,,,False
AL121992.2,,,,,,,False
PLEKHM2,4.5947181775508946e-06,0.06155654706483659,0.4794278191851383,0.9285945274774575,6.461237956209376e-08,0.024969560927546368,False
AL450998.3,,,,,,,False
SLC25A34,0.28060098463071054,0.7097399846458026,0.7456457594961174,0.4724974760244198,0.5557337346887019,0.3135844720615524,False
SLC25A34-AS1,,0.6132070762764592,0.6389098972484948,0.5695501730567416,0.3107492714729213,,False
TMEM82,,,,,,,False
FBLIM1,0.5933626396850666,0.790947747522652,0.6614929152738642,0.840091848562403,0.2132763650612408,0.7633360004278877,False
UQCRHL,0.9392518737510629,0.744531114039556,0.7947432606520004,0.40096762465687297,0.3305731866732766,0.43468679944113797,False
AL450998.2,0.019574851786024958,0.1519322313217577,0.1576900331232066,0.16222428622494797,0.6279901622497304,0.01587588530870718,False
SPEN,0.02705510384634196,0.4882959949805018,0.4331068807836582,0.6750296226049136,0.5726771567907321,0.3560833881397699,False
ZBTB17,0.01565893769885691,0.7018624968437059,0.5905788300226902,0.08505714964864988,0.047291904300669034,0.8490511678166892,False
SRARP,0.1884004495945549,0.4140465471344752,0.35711616456516626,0.19307628801249596,0.16408710114988806,0.10422554967568805,False
AL355994.3,,,,,,,False
HSPB7,0.6304918424123604,0.8794696320928643,0.38989386329256914,0.9719326194563254,0.9614038971482537,0.19758523874062028,False
CLCNKA,,,0.03311934558239565,0.0789050847132248,,,False
CLCNKB,,,0.03311934558239565,0.0789050847132248,,,False
FAM131C,0.12266425277419127,0.21114843505986688,0.19050189793089373,0.02779413305589417,0.39762218801440186,0.9520588964322697,False
EPHA2,0.29935249078555415,0.3361894952972646,0.217865791846924,0.0246855832105067,0.3366569771308434,0.5740244060495945,False
AL451042.2,,,,,,,False
AL451042.1,,,,,,,False
ARHGEF19-AS1,,,,,,,False
ARHGEF19,,0.25746849121901705,0.9291368801930504,0.4009676154215521,0.3305731819288117,0.907285598821953,False
CPLANE2,0.2993525192231709,0.25423809828189514,0.10231519930993764,0.0863222619942236,0.14896473278346836,0.4295533816837157,False
FBXO42,0.0006156179017133116,0.707000135766044,0.2962879971101014,0.94545734784689,0.011004286780815158,0.6214173106758735,False
SZRD1,0.005694993933943326,0.9683467799082018,0.0017138794133120807,0.0780105014194058,0.9498389299218482,9.58856134463151e-05,False
SPATA21,,,,0.5695501730567416,0.3107492714729213,,False
NECAP2,0.02874592356160113,0.8977835148313645,0.789343957558353,0.9395383246642112,0.9199606836202248,0.000980840322955311,False
LINC01772,0.2993525192231709,0.2981414903743003,0.6389098972484948,,,0.24562763537627955,False
AL137802.2,0.03708273548204576,0.2629109285602606,0.5867843472072128,0.9801961176264322,0.33665698558953594,0.8461767665251647,False
AL137802.1,,0.6132070558446958,0.6389098779445004,,,,False
LINC01783,,,,,,,False
NBPF1,0.12344828675928386,0.5060195144787992,0.2579716444059665,0.6305139330459362,0.003015674985092632,1.3303081483195868e-07,False
AL137798.1,,,,,,,False
AL137798.2,,,,,,,False
AL021920.1,,,,,,,False
AL021920.3,,,,,,,False
CROCC,0.2295831083330465,0.48395421036889974,0.3079434207744034,0.21573283607120308,0.020191819433438306,0.5233072636359457,False
BX284668.1,,,,,,,False
BX284668.2,,,0.03311934558239565,0.0789050847132248,,,False
BX284668.5,0.04381733572463887,0.3503205594688601,0.23705129683193246,0.5228534912946387,0.3171502161198253,0.22423411392315176,False
BX284668.6,,,,,,0.10036314719681325,False
MFAP2,0.3542743669852626,0.6888225487294359,0.6091039113252601,0.6260706657816766,0.9526337542988069,0.5211928025220445,False
AL049569.1,,,,,,,False
ATP13A2,7.384305704089597e-10,0.00012869651637814898,0.11340654503476616,0.1805741303395893,8.766490606228491e-18,0.00013190217936125814,False
SDHB,1.0854008873932623e-14,0.9730127496746712,0.482984594775251,0.0009915068404282594,1.0597470215049259e-06,0.10932600160794181,False
PADI2,0.010122989953651908,0.3759297766188777,0.8799417724627552,0.6677243354125351,0.0004019048891004616,3.215242781062831e-56,False
AL590644.1,,,,,,,False
AL590644.3,,,,,,,False
PADI1,,,,,,,False
PADI3,,,,,,,False
PADI4,0.36086704133364655,0.4439451407968148,0.13622392568360966,0.20230292089637672,0.09486981399691442,0.39849774908336877,False
PADI6,,,,,,,False
AC004824.1,,0.47447851333310176,0.5067621063023304,,,,False
RCC2,0.05011253308299624,0.12418954079961053,0.42438235022638093,0.046649751910709004,0.0008923931313944677,0.006363673299045665,False
ARHGEF10L,0.3475144868487625,0.1733413342390874,0.6971765942896029,0.23251171963406625,0.11475312049631269,0.674560853539528,False
AL136529.1,,,,,,,False
ACTL8,,0.6132070762764592,0.24030944436080798,0.0789050847132248,,,False
AL357509.1,,,,,,,False
LINC01654,,,,,,,False
IGSF21,1.3185539717037078e-12,0.7882621215100879,0.0031586269594512583,0.5843359960589363,0.32876864537547634,8.295393363867558e-12,False
IGSF21-AS1,,,,,,,False
AL591896.1,,,,,,,False
KLHDC7A,0.29935249078555415,0.298141476170891,0.24030944436080798,0.0789050847132248,0.16304424920660282,0.7637028546871912,False
PAX7,0.8419433099098124,0.3117094174034219,0.9862866476369925,0.9593503047920879,0.2639426535041868,0.021176900101734255,False
TAS1R2,,,,,,,False
AL080251.1,,,,,,,False
ALDH4A1,0.013166794977664464,0.46357238588830796,0.7420424921168642,0.5458860008214965,0.5360638321941695,0.46925263694506936,False
IFFO2,0.0025197598698096626,0.3522316576673947,0.5125732991655623,0.8690620682434393,0.9213191748619156,0.42835763083097356,False
UBR4,8.224811996918539e-07,0.07739459955666944,0.9280635768627866,0.9084715555937459,0.0034293839891786854,0.6947632517007019,False
AL035413.1,,0.6132070762764592,0.24030944436080798,0.40096762465687297,0.26769726453576126,0.0691304460218988,False
EMC1,0.006437294638947583,0.04823576229302231,0.10911125644182525,0.8733680660814754,0.344137921312756,0.07601928905656571,False
MRTO4,2.431576217984971e-05,0.14488732190289952,0.9694510973465964,0.0994950766067081,0.0002988130303208685,0.08865073232095556,False
AKR7A3,0.3393832734011728,0.9604363183142245,0.44829271556507544,0.48800100168202076,0.6677728956750786,0.23491418628834917,False
AKR7A2,4.8616755529064225e-06,0.11859593375832436,0.7397832643971194,0.4531083477502682,0.21900100308639714,0.3618680240953015,False
PQLC2,0.6893023133012097,0.2202606984499829,0.827145110855595,0.41492357256151224,0.05567273072203167,0.1670278737588276,False
CAPZB,3.0314242629123714e-12,0.27293949243229504,0.02488152460544034,0.37310554822104147,0.0006569111422258991,0.5445520709431158,False
AL031727.2,,,,,0.32422657514256115,0.38945784330654953,False
MINOS1,1.146501093357346e-20,0.00023619865377612158,0.02265922571396056,0.05151233936274148,8.070391125102182e-21,0.006018152276464249,False
NBL1,8.511048115507363e-15,0.5304145713367681,0.08399496708304786,0.27486655622879685,0.0003196635143177676,2.693096041120386e-10,False
MINOS1-NBL1,,,,,,,False
HTR6,,,,,,,False
TMCO4,0.28060098847193005,0.4677115866988646,0.16305240894537162,0.9801961168484588,0.22067925055111692,0.7930939336788418,False
RNF186,,0.6132070762764592,0.6389098972484948,,,,False
AL391883.1,,,,,,,False
OTUD3,6.401934752359538e-06,0.23389505388792187,0.0288494115616452,0.07834430326224247,0.1737550262256865,0.02193000332182734,False
PLA2G2E,,,,,,,False
PLA2G2A,0.33618926240646474,0.6132070762764592,0.6389098972484948,,0.32422657514256115,0.38945784330654953,False
PLA2G5,0.10807904944002272,0.3047700193738712,0.2903318040649796,0.2932729660218675,0.02636076129314611,0.3250195596931813,False
PLA2G2D,0.6085307409713485,0.04798447505224286,,0.5695501881755332,0.3107492904200654,,False
PLA2G2F,,,,,,,False
Z98257.1,,,,,,,False
PLA2G2C,0.14159879975259337,0.046262299354699866,0.6389098972484948,0.42093001635108707,0.1514821764746284,,False
UBXN10-AS1,0.4123182148340675,0.05577614100464846,0.008836496564951897,0.00024665876593874095,0.6929016996844961,0.09148632059626151,False
UBXN10,0.10491559488256608,0.20296230216396338,0.541426555524993,0.5555608740180085,0.01244474028042787,0.8803207304398082,False
LINC01757,,,,,,,False
Z98257.2,,,,,,,False
VWA5B1,,,,,,,False
AL020998.1,,,,,,,False
LINC01141,,,,,,,False
AL139254.1,,,,,,,False
AL139254.2,,,,,,,False
AL139254.3,,,,,,0.24562760719540727,False
CAMK2N1,1.6011583029126077e-67,8.694060551107809e-21,3.540912286924136e-17,0.04468306744876361,2.391310332148393e-12,0.0023679629823837108,False
MUL1,7.571906867971286e-07,0.9617152982692685,0.6698999487348305,0.8219106731784247,0.002020543172311651,0.9106737933974821,False
FAM43B,0.006954434779289521,0.7019856397257158,0.9740494935187194,0.18641702932304727,0.09799903537450158,0.00027400679721574,False
CDA,0.9571058819681144,0.5770998456788051,0.5067621307853205,0.25442685619852196,0.16924422611877524,0.38945784330654953,False
PINK1,5.426187013230517e-27,4.5576096982551864e-05,0.8599109018762855,0.6188348039298338,8.800413501141769e-21,4.674679130911752e-12,False
PINK1-AS,0.0826209171771174,0.9629888293694608,0.799212465374292,0.16325519650350206,0.3401187828569816,0.30673914125214985,False
DDOST,0.0009757110503568747,0.7950058098534536,0.7711736480740141,0.9217329727026853,0.001732881912979998,0.15187788550702877,False
KIF17,0.004563572373341522,0.20147115857143566,0.2488347139786525,0.1907228506669189,3.0271793837772586e-08,0.00010161766115476105,False
SH2D5,3.88950372323143e-06,0.5787046596167523,0.4814639934262618,0.07628168808196317,0.0015478061775637073,0.03352748569131095,False
AL663074.1,,,,,,,False
HP1BP3,6.762139829054953e-19,0.033635683378952654,0.22703590374701382,0.7705003434851694,1.774735318538602e-05,0.091231735142161,False
EIF4G3,1.2378527673918843e-15,0.29334422972513796,0.7373724002724289,0.0014156814300758064,1.5614868711352958e-05,0.07554902646154336,False
ECE1,0.004342356657606754,0.09934708581352453,0.4901105583433919,0.7668831739567389,0.5513187031181614,0.029660021927126686,False
AL031005.1,,,,,,,False
AL031728.1,,,,0.5695501730567416,0.3107492714729213,,False
AL592309.2,,,,,,,False
NBPF3,0.1519952615623647,0.23338173169164067,0.606271834442295,0.5986902573332157,0.004431271219299094,0.868906007209339,False
ALPL,0.0658757591607305,0.7674253243290946,0.618809601671587,0.0011587271959679945,2.053717587255022e-08,0.07145866679856562,False
AL359815.1,,,,,,,False
RAP1GAP,9.189587805268702e-14,0.8960078177288163,0.7147353378364111,0.05082174525367224,1.1122947065962854e-08,5.009127713145032e-10,False
USP48,0.0003530431065789547,0.121164871136308,0.8704370374756069,0.8109118920472098,0.6986314634682607,0.15362457700280213,False
LDLRAD2,,0.6132070762764592,0.6389098972484948,,,0.24562759310497015,False
HSPG2,0.31546675005239294,0.6821733496931005,0.8725005513830466,0.3205689960520285,0.7251789767237005,0.7005955660873698,False
CELA3B,,,,,,,False
CELA3A,,,,,,,False
LINC01635,,,,,,,False
CDC42,2.89882788299088e-14,0.046457256864758115,0.22702396958451276,0.21358925589016575,5.361377579225557e-11,0.027305588199609633,False
AL031281.2,,0.6132070762764592,0.6389098972484948,,,0.24562760719540727,False
WNT4,0.004242965404915612,0.0248757188615873,0.794831540187704,0.8231541013776404,0.9407231808862574,0.27499342214151945,False
ZBTB40,0.004242966732855056,0.6461573070995599,0.5448099876996036,0.731848348334003,0.3666737061707662,0.4799694464075409,False
EPHA8,0.2806009703956029,0.584009142926746,0.18692498593234566,0.2682549860984288,0.09338692494006864,0.31358449166360053,False
C1QA,0.14538385443639154,0.15371796765537568,0.06470776370429229,0.2980648087689792,0.2160258032386264,0.0009385887561735261,False
C1QC,0.0044191164108172126,0.018691148444239747,0.35532535153212175,0.9320602490811656,0.4241091909664637,0.0011806201421167785,False
C1QB,0.12105043675282758,0.29432080348395945,0.15260089396333396,0.3726886610930722,0.5213984117014333,0.010442739037318384,False
EPHB2,0.00019466485377481204,0.858762353679719,0.8679979456994615,0.9824678163901377,0.014176052337068517,0.4618019085062409,False
AL512444.1,,,,,,,False
LACTBL1,,,,,,,False
TEX46,,,,0.5695501730567416,0.3107492714729213,,False
KDM1A,0.00027722349733926894,0.514597534879264,0.33495260919789505,0.28729154997476014,0.00024052492570395155,0.884356952043738,False
AL031428.1,,,,,,,False
LUZP1,5.158140278199974e-06,0.10117154602572065,0.012795802295581226,0.005979430363687039,2.2256337756661654e-05,8.870182108218102e-08,False
HTR1D,0.5195049686933401,0.046262299354699866,0.6389098972484948,0.42092999813452237,0.5473951054532518,0.38945784330654953,False
LINC01355,0.54632383289302,0.6893431838785642,0.08429462464229777,0.16325520369660695,0.5300909917577299,0.09854682379106468,False
AL109936.6,,,,0.5695501730567416,0.3107492714729213,,False
HNRNPR,2.133110656971038e-12,0.015121086847567486,0.21551725420753012,0.11436874875079153,2.160090346178515e-07,0.02864091067564024,False
ZNF436,0.00027689061530965453,0.0676012788720309,0.6831276233999868,0.6598510772348475,0.6056054029435666,0.336037884943445,False
ZNF436-AS1,0.002976693803849364,0.8571774410500249,0.3421529466494019,0.09508992960605031,0.0271681941074678,0.15015027574220405,False
AL109936.2,0.29935249078555415,0.04798447505224286,,,,,False
TCEA3,0.2783146036306894,0.4170568602503928,0.17799988093075747,0.0837001738315739,0.19712521560774857,0.40902552295767425,False
ASAP3,0.07250169571821129,0.4651141840175358,0.567723869027119,0.7117500164324269,0.05417638550161199,0.23591995645370217,False
E2F2,,0.6132070762764592,0.6389098972484948,0.5695501730567416,0.9842959928336349,0.38945784330654953,False
AL021154.1,,0.6132070762764592,0.6389098972484948,,0.1630442661645484,0.2233124592389548,False
ID3,0.3821406125049669,0.00597507182376804,0.5727301043399222,0.8161200549303997,0.37442997823482926,1.290160212296854e-09,False
MDS2,0.29935249078555415,0.5770998310397728,0.5067621063023304,,,0.044032951968366964,False
RPL11,5.07465035791468e-26,0.8251623924054403,0.19618826772690692,0.04962650927186241,1.0348574828962292e-06,8.817251549901297e-26,False
ELOA,0.45441907539411874,0.4006248132469551,0.21678332827490976,0.7157611040034091,0.04344928992892306,0.6133908058122912,False
ELOA-AS1,,0.015375438670160042,0.15606403659549428,0.2616767156030085,0.014981990077205794,0.2634160422224375,False
PITHD1,1.9860846103925946e-18,0.1384312920594905,0.1292588616316144,0.04134362421896086,9.056491623669265e-14,0.02477444965112231,False
LYPLA2,7.650809147899438e-05,0.7473991788210361,0.30936567080803157,0.36581283524834274,0.015824465154766095,0.07830201725579625,False
GALE,0.1993740237637276,0.13733123991357357,0.7580747706344788,0.3575509534750443,0.004250393886212175,0.42114940805052814,False
HMGCL,0.21030835239652104,0.29104565958218226,0.8176342995543712,0.30031632351760007,0.96001015301449,0.028171545886273353,False
FUCA1,0.037183226926773186,0.2999120869613924,0.30812495702148723,0.8017927694617197,0.7203216852047318,0.7708247277756244,False
CNR2,,,,,,,False
AL590609.3,,,,,,,False
PNRC2,1.2989152995864976e-05,0.8595858425074987,0.11308000449122795,0.551435090676783,0.8902141592014512,0.3958687140345031,False
SRSF10,1.469432396708724e-06,0.1308138472636825,0.8843971558506185,0.8432353918453327,0.0199038135852216,0.10511259023110728,False
